variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
vwapfail_pc15_start720_end840_break0.50_reb1.00_win15_rvwap0.25_lh3.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.50_reb1.00_win15_rvwap0.50_lh2.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.50_reb1.00_win15_rvwap0.50_lh3.0_bd0.5,4,75.0,3.231985605537993,3.023924246071469,13.38107757979019,75.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win15_rvwap0.00_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end840_break0.00_reb0.50_win15_rvwap0.25_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end840_break0.25_reb0.50_win15_rvwap0.00_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end840_break0.25_reb0.50_win15_rvwap0.25_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end840_break0.50_reb0.50_win15_rvwap0.00_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end840_break0.50_reb0.50_win15_rvwap0.25_lh1.0_bd0.5,9,55.55555555555556,1.4392386085410083,1.0158013544018019,13.280811727068166,77.77777777777779
vwapfail_pc15_start720_end900_break0.00_reb0.50_win10_rvwap0.00_lh3.0_bd1.5,7,57.14285714285714,1.8195100326974198,1.5547788357237469,13.137813773881234,85.71428571428571
